Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,timestamp,hour,dayofweek,is_weekend,month,usage_lag_1step,usage_lag_1day,usage_roll_mean_1day
116.64,65.66,0.0,0.05,87.14,100.0,36000,Weekday,Thursday,Medium_Load,2018-09-13 10:00:00,10,3,0,9,59.51,59.33,32.135
123.55,67.03,0.0,0.06,87.9,100.0,36900,Weekday,Thursday,Maximum_Load,2018-09-13 10:15:00,10,3,0,9,116.64,47.84,32.92364583333333
109.01,54.58,0.0,0.05,89.42,100.0,54900,Weekday,Thursday,Maximum_Load,2018-09-13 15:15:00,15,3,0,9,67.9,77.44,32.3
99.72,50.29,0.0,0.05,89.29,100.0,55800,Weekday,Thursday,Maximum_Load,2018-09-13 15:30:00,15,3,0,9,109.01,99.68,32.30041666666667
101.02,54.07,0.0,0.05,88.17,100.0,57600,Weekday,Thursday,Maximum_Load,2018-09-13 16:00:00,16,3,0,9,68.0,87.52,31.898020833333334
122.87,63.07,0.0,0.06,88.96,100.0,58500,Weekday,Thursday,Maximum_Load,2018-09-13 16:15:00,16,3,0,9,101.02,53.75,32.61802083333333
111.78,56.16,0.0,0.05,89.36,100.0,59400,Weekday,Friday,Maximum_Load,2018-09-14 16:30:00,16,4,0,9,65.81,74.56,28.931979166666668
106.16,51.44,0.0,0.05,89.99,100.0,60300,Weekday,Friday,Maximum_Load,2018-09-14 16:45:00,16,4,0,9,111.78,49.32,29.5240625
115.49,58.79,0.0,0.05,89.12,100.0,49500,Weekday,Monday,Maximum_Load,2018-09-17 13:45:00,13,0,0,9,74.77,2.81,13.362291666666666
114.12,58.86,0.0,0.05,88.87,100.0,50400,Weekday,Monday,Maximum_Load,2018-09-17 14:00:00,14,0,0,9,115.49,2.81,14.521770833333331
111.64,51.41,0.0,0.05,90.83,100.0,52200,Weekday,Monday,Maximum_Load,2018-09-17 14:30:00,14,0,0,9,96.23,2.88,16.62666666666667
121.14,59.0,0.0,0.06,89.9,100.0,54000,Weekday,Monday,Maximum_Load,2018-09-17 15:00:00,15,0,0,9,97.85,2.92,18.841041666666666
108.5,50.72,0.0,0.05,90.59,100.0,55800,Weekday,Monday,Maximum_Load,2018-09-17 15:30:00,15,0,0,9,85.9,3.13,20.803854166666664
107.82,55.84,0.0,0.05,88.8,100.0,56700,Weekday,Monday,Maximum_Load,2018-09-17 15:45:00,15,0,0,9,108.5,3.38,21.891770833333336
105.19,51.62,0.0,0.05,89.77,100.0,57600,Weekday,Monday,Maximum_Load,2018-09-17 16:00:00,16,0,0,9,107.82,2.88,22.9575
110.52,56.09,0.0,0.05,89.17,100.0,58500,Weekday,Monday,Maximum_Load,2018-09-17 16:15:00,16,0,0,9,105.19,2.84,24.07916666666667
100.3,55.58,0.0,0.05,87.47,100.0,59400,Weekday,Monday,Maximum_Load,2018-09-17 16:30:00,16,0,0,9,110.52,2.88,25.093958333333333
122.54,60.95,0.0,0.06,89.54,100.0,60300,Weekday,Monday,Maximum_Load,2018-09-17 16:45:00,16,0,0,9,100.3,2.84,26.34083333333333
121.46,67.82,0.0,0.06,87.31,100.0,51300,Weekday,Thursday,Maximum_Load,2018-09-27 14:15:00,14,3,0,9,60.62,2.59,14.005937500000002
127.62,71.06,0.0,0.06,87.37,100.0,52200,Weekday,Thursday,Maximum_Load,2018-09-27 14:30:00,14,3,0,9,121.46,2.59,15.308333333333332
112.46,56.7,0.0,0.05,89.29,100.0,54000,Weekday,Thursday,Maximum_Load,2018-09-27 15:00:00,15,3,0,9,71.14,2.66,17.16614583333333
110.05,61.06,0.0,0.05,87.44,100.0,54900,Weekday,Thursday,Maximum_Load,2018-09-27 15:15:00,15,3,0,9,112.46,3.24,18.27875
115.24,60.62,0.0,0.05,88.5,100.0,56700,Weekday,Thursday,Maximum_Load,2018-09-27 15:45:00,15,3,0,9,96.01,2.59,20.4234375
117.47,69.37,0.0,0.05,86.11,100.0,69300,Weekday,Tuesday,Medium_Load,2018-10-02 19:15:00,19,1,0,10,71.24,35.71,28.40395833333333
128.12,86.94,0.0,0.06,82.75,100.0,70200,Weekday,Tuesday,Medium_Load,2018-10-02 19:30:00,19,1,0,10,117.47,32.04,29.404791666666668
100.37,39.74,0.0,0.05,92.98,100.0,72000,Weekday,Tuesday,Medium_Load,2018-10-02 20:00:00,20,1,0,10,96.95,39.6,30.639375
128.66,73.22,0.0,0.06,86.91,100.0,73800,Weekday,Tuesday,Medium_Load,2018-10-02 20:30:00,20,1,0,10,81.54,37.04,32.12583333333333
105.12,47.63,0.0,0.05,91.09,100.0,50400,Weekend,Saturday,Maximum_Load,2018-10-06 14:00:00,14,5,1,10,97.38,54.22,27.642916666666668
112.1,50.54,0.0,0.05,91.16,100.0,52200,Weekend,Saturday,Maximum_Load,2018-10-06 14:30:00,14,5,1,10,61.49,56.23,28.309687499999995
105.26,43.6,0.0,0.05,92.39,100.0,53100,Weekend,Saturday,Maximum_Load,2018-10-06 14:45:00,14,5,1,10,112.1,56.2,28.820729166666663
108.29,53.71,0.0,0.05,89.59,100.0,54000,Weekend,Saturday,Maximum_Load,2018-10-06 15:00:00,15,5,1,10,105.26,41.98,29.511458333333334
104.47,41.83,0.0,0.05,92.83,100.0,54900,Weekend,Saturday,Maximum_Load,2018-10-06 15:15:00,15,5,1,10,108.29,43.27,30.148958333333336
99.22,46.8,0.0,0.05,90.44,100.0,55800,Weekend,Saturday,Maximum_Load,2018-10-06 15:30:00,15,5,1,10,104.47,44.86,30.715208333333333
108.43,43.2,0.0,0.05,92.9,100.0,56700,Weekend,Saturday,Maximum_Load,2018-10-06 15:45:00,15,5,1,10,99.22,50.22,31.3215625
103.32,41.04,0.0,0.05,92.94,100.0,58500,Weekend,Saturday,Maximum_Load,2018-10-06 16:15:00,16,5,1,10,78.44,50.4,32.151041666666664
102.96,49.14,0.0,0.05,90.25,100.0,59400,Weekend,Saturday,Maximum_Load,2018-10-06 16:30:00,16,5,1,10,103.32,48.42,32.719166666666666
103.03,40.03,0.0,0.05,93.21,100.0,60300,Weekend,Saturday,Maximum_Load,2018-10-06 16:45:00,16,5,1,10,102.96,46.04,33.3128125
110.09,58.9,0.0,0.05,88.17,100.0,32400,Weekday,Monday,Light_Load,2018-10-08 09:00:00,9,0,0,10,89.1,2.74,5.946875
104.04,56.92,0.0,0.05,87.73,100.0,35100,Weekday,Monday,Medium_Load,2018-10-08 09:45:00,9,0,0,10,88.38,2.63,8.7675
105.88,60.73,0.0,0.05,86.74,100.0,37800,Weekday,Monday,Maximum_Load,2018-10-08 10:30:00,10,0,0,10,72.54,3.02,11.55375
103.25,49.64,0.0,0.05,90.13,100.0,38700,Weekday,Monday,Maximum_Load,2018-10-08 10:45:00,10,0,0,10,105.88,3.1,12.596979166666667
112.93,52.81,0.0,0.05,90.58,100.0,40500,Weekday,Monday,Maximum_Load,2018-10-08 11:15:00,11,0,0,10,85.82,2.63,14.612500000000002
111.2,53.71,0.0,0.05,90.05,100.0,42300,Weekday,Monday,Maximum_Load,2018-10-08 11:45:00,11,0,0,10,87.7,2.63,16.629270833333333
102.64,50.04,0.0,0.05,89.89,100.0,50400,Weekday,Monday,Maximum_Load,2018-10-08 14:00:00,14,0,0,10,95.15,3.02,21.323125
109.33,61.7,0.0,0.05,87.09,100.0,51300,Weekday,Monday,Maximum_Load,2018-10-08 14:15:00,14,0,0,10,102.64,3.13,22.429375000000004
106.7,50.54,0.0,0.05,90.37,100.0,52200,Weekday,Monday,Maximum_Load,2018-10-08 14:30:00,14,0,0,10,109.33,2.7,23.51270833333333
111.92,54.22,0.0,0.05,90.0,100.0,53100,Weekday,Monday,Maximum_Load,2018-10-08 14:45:00,14,0,0,10,106.7,2.7,24.65041666666667
112.18,54.61,0.0,0.05,89.91,100.0,54900,Weekday,Monday,Maximum_Load,2018-10-08 15:15:00,15,0,0,10,73.19,3.42,26.51458333333333
103.32,54.11,0.0,0.05,88.59,100.0,56700,Weekday,Monday,Maximum_Load,2018-10-08 15:45:00,15,0,0,10,94.93,2.66,28.521979166666668
107.46,49.5,0.0,0.05,90.83,100.0,57600,Weekday,Monday,Maximum_Load,2018-10-08 16:00:00,16,0,0,10,103.32,2.66,29.613645833333333
111.56,49.14,0.0,0.05,91.52,100.0,59400,Weekday,Monday,Maximum_Load,2018-10-08 16:30:00,16,0,0,10,87.84,2.74,31.634479166666665
107.68,48.64,0.0,0.05,91.13,100.0,61200,Weekday,Monday,Maximum_Load,2018-10-08 17:00:00,17,0,0,10,94.68,2.63,33.68729166666667
110.99,53.93,0.0,0.05,89.94,100.0,62100,Weekday,Monday,Medium_Load,2018-10-08 17:15:00,17,0,0,10,107.68,2.84,34.813854166666665
117.4,62.35,0.0,0.05,88.32,100.0,59400,Weekday,Tuesday,Maximum_Load,2018-10-09 16:30:00,16,1,0,10,93.06,111.56,32.56041666666666
117.5,59.47,0.0,0.05,89.22,100.0,62100,Weekday,Tuesday,Medium_Load,2018-10-09 17:15:00,17,1,0,10,68.72,110.99,32.21302083333333
104.51,46.73,0.0,0.05,91.29,100.0,63000,Weekday,Tuesday,Medium_Load,2018-10-09 17:30:00,17,1,0,10,117.5,58.21,32.6953125
114.05,53.03,0.0,0.05,90.68,100.0,35100,Weekday,Wednesday,Medium_Load,2018-10-10 09:45:00,9,2,0,10,79.45,50.8,28.1259375
99.4,44.06,0.0,0.05,91.42,100.0,36900,Weekday,Wednesday,Maximum_Load,2018-10-10 10:15:00,10,2,0,10,87.52,56.81,28.856145833333333
119.59,57.2,0.0,0.05,90.21,100.0,37800,Weekday,Wednesday,Maximum_Load,2018-10-10 10:30:00,10,2,0,10,99.4,55.4,29.52479166666667
120.82,59.15,0.0,0.06,89.81,100.0,39600,Weekday,Wednesday,Maximum_Load,2018-10-10 11:00:00,11,2,0,10,81.5,67.1,30.41541666666667
120.74,58.32,0.0,0.06,90.05,100.0,41400,Weekday,Wednesday,Maximum_Load,2018-10-10 11:30:00,11,2,0,10,90.5,61.16,31.48229166666667
113.15,43.67,0.0,0.05,93.29,100.0,51300,Weekday,Wednesday,Maximum_Load,2018-10-10 14:15:00,14,2,0,10,84.13,58.0,33.35489583333334
111.71,57.42,0.0,0.05,88.94,100.0,56700,Weekday,Wednesday,Maximum_Load,2018-10-10 15:45:00,15,2,0,10,50.29,86.8,32.70125
105.52,38.3,0.0,0.05,94.0,100.0,57600,Weekday,Wednesday,Maximum_Load,2018-10-10 16:00:00,16,2,0,10,111.71,85.1,32.91395833333333
101.52,37.62,0.0,0.05,93.77,100.0,59400,Weekday,Wednesday,Maximum_Load,2018-10-10 16:30:00,16,2,0,10,86.15,117.4,32.6765625
114.16,54.76,0.0,0.05,90.16,100.0,61200,Weekday,Wednesday,Maximum_Load,2018-10-10 17:00:00,17,2,0,10,79.45,68.72,33.00062500000001
104.83,37.44,0.0,0.05,94.17,100.0,62100,Weekday,Wednesday,Medium_Load,2018-10-10 17:15:00,17,2,0,10,114.16,117.5,32.86864583333334
119.88,55.33,0.0,0.05,90.8,100.0,66600,Weekday,Wednesday,Medium_Load,2018-10-10 18:30:00,18,2,0,10,63.43,3.67,34.288020833333334
100.37,34.88,0.0,0.05,94.46,100.0,68400,Weekday,Wednesday,Medium_Load,2018-10-10 19:00:00,19,2,0,10,82.62,3.92,36.11510416666667
100.73,36.83,0.0,0.05,93.92,100.0,72900,Weekday,Wednesday,Medium_Load,2018-10-10 20:15:00,20,2,0,10,70.42,3.67,40.033125
99.4,41.0,0.0,0.05,92.44,100.0,74700,Weekday,Wednesday,Medium_Load,2018-10-10 20:45:00,20,2,0,10,81.18,3.67,41.837291666666665
106.49,74.59,0.0,0.05,81.91,100.0,30600,Weekday,Thursday,Light_Load,2018-10-11 08:30:00,8,3,0,10,47.16,61.56,44.34645833333334
129.37415,93.2,0.0,0.06,82.49,100.0,31500,Weekday,Thursday,Light_Load,2018-10-11 08:45:00,8,3,0,10,106.49,61.74,45.05098072916667
113.83,56.02,0.0,0.05,89.72,100.0,32400,Weekday,Thursday,Light_Load,2018-10-11 09:00:00,9,3,0,10,129.37415,58.64,45.6258765625
129.37415,73.91,0.0,0.06,88.16,100.0,33300,Weekday,Thursday,Medium_Load,2018-10-11 09:15:00,9,3,0,10,113.83,66.17,46.284253125
103.0,44.82,0.0,0.05,91.69,100.0,35100,Weekday,Thursday,Medium_Load,2018-10-11 09:45:00,9,3,0,10,95.94,114.05,46.34091979166667
99.97,52.49,0.0,0.05,88.54,100.0,36900,Weekday,Thursday,Maximum_Load,2018-10-11 10:15:00,10,3,0,10,75.13,99.4,46.21779479166667
101.48,50.36,0.0,0.05,89.58,100.0,37800,Weekday,Thursday,Maximum_Load,2018-10-11 10:30:00,10,3,0,10,99.97,119.59,46.02914895833334
119.77,55.84,0.0,0.05,90.63,100.0,38700,Weekday,Thursday,Maximum_Load,2018-10-11 10:45:00,10,3,0,10,101.48,81.5,46.42779479166666
102.1,54.29,0.0,0.05,88.29,100.0,39600,Weekday,Thursday,Maximum_Load,2018-10-11 11:00:00,11,3,0,10,119.77,120.82,46.23279479166667
129.37415,73.48,0.0,0.06,88.15,100.0,40500,Weekday,Thursday,Maximum_Load,2018-10-11 11:15:00,11,3,0,10,102.1,90.5,46.63773385416667
99.47,50.65,0.0,0.05,89.11,100.0,42300,Weekday,Thursday,Maximum_Load,2018-10-11 11:45:00,11,3,0,10,85.68,93.74,46.33221302083333
110.52,60.98,0.0,0.05,87.56,100.0,43200,Weekday,Thursday,Maximum_Load,2018-10-11 12:00:00,12,3,0,10,99.47,39.78,47.06908802083333
109.51,50.47,0.0,0.05,90.82,100.0,68400,Weekday,Thursday,Medium_Load,2018-10-11 19:00:00,19,3,0,10,95.15,100.37,41.3823171875
114.98,56.09,0.0,0.05,89.88,100.0,71100,Weekday,Thursday,Medium_Load,2018-10-11 19:45:00,19,3,0,10,79.38,52.09,41.73773385416666
114.37,56.84,0.0,0.05,89.55,100.0,74700,Weekday,Thursday,Medium_Load,2018-10-11 20:45:00,20,3,0,10,95.15,99.4,41.97471302083333
121.72,67.39,0.0,0.06,87.49,100.0,32400,Weekday,Friday,Light_Load,2018-10-12 09:00:00,9,4,0,10,98.35,113.83,39.98341979166667
106.67,45.18,0.0,0.05,92.08,100.0,55800,Weekend,Saturday,Maximum_Load,2018-10-13 15:30:00,15,5,1,10,64.84,44.32,26.65020833333333
102.06,53.68,0.0,0.05,88.5,100.0,31500,Weekday,Monday,Light_Load,2018-10-15 08:45:00,8,0,0,10,91.8,2.77,5.254375
112.39,49.64,0.0,0.05,91.47,100.0,33300,Weekday,Monday,Medium_Load,2018-10-15 09:15:00,9,0,0,10,85.68,2.99,7.256041666666667
112.43,51.37,0.0,0.05,90.96,100.0,35100,Weekday,Monday,Medium_Load,2018-10-15 09:45:00,9,0,0,10,97.34,3.02,9.378229166666667
118.66,56.52,0.0,0.05,90.28,100.0,36000,Weekday,Monday,Medium_Load,2018-10-15 10:00:00,10,0,0,10,112.43,4.39,10.568541666666668
117.79,54.9,0.0,0.05,90.64,100.0,37800,Weekday,Monday,Maximum_Load,2018-10-15 10:30:00,10,0,0,10,87.12,2.99,12.629479166666668
123.98,61.45,0.0,0.06,89.6,100.0,39600,Weekday,Monday,Maximum_Load,2018-10-15 11:00:00,11,0,0,10,86.33,2.95,14.758020833333331
103.25,53.89,0.0,0.05,88.65,100.0,40500,Weekday,Monday,Maximum_Load,2018-10-15 11:15:00,11,0,0,10,123.98,2.95,15.8028125
125.21,62.96,0.0,0.06,89.34,100.0,41400,Weekday,Monday,Maximum_Load,2018-10-15 11:30:00,11,0,0,10,103.25,2.95,17.076354166666665
102.24,57.38,0.0,0.05,87.2,100.0,42300,Weekday,Monday,Maximum_Load,2018-10-15 11:45:00,11,0,0,10,125.21,2.95,18.110625
113.08,60.98,0.0,0.05,88.02,100.0,48600,Weekday,Monday,Maximum_Load,2018-10-15 13:30:00,13,0,0,10,56.52,3.06,20.94375
116.28,61.49,0.0,0.05,88.4,100.0,49500,Weekday,Monday,Maximum_Load,2018-10-15 13:45:00,13,0,0,10,113.08,3.02,22.123541666666668
118.73,64.4,0.0,0.05,87.9,100.0,50400,Weekday,Monday,Maximum_Load,2018-10-15 14:00:00,14,0,0,10,116.28,3.06,23.328437500000003
100.15,52.34,0.0,0.05,88.63,100.0,51300,Weekday,Monday,Maximum_Load,2018-10-15 14:15:00,14,0,0,10,118.73,3.64,24.33375000000001
109.4,52.81,0.0,0.05,90.06,100.0,52200,Weekday,Monday,Maximum_Load,2018-10-15 14:30:00,14,0,0,10,100.15,3.2,25.44
129.37415,82.4,0.0,0.06,85.45,100.0,54900,Weekday,Monday,Maximum_Load,2018-10-15 15:15:00,15,0,0,10,98.35,2.99,28.481189062500004
105.44,45.79,0.0,0.05,91.72,100.0,56700,Weekday,Monday,Maximum_Load,2018-10-15 15:45:00,15,0,0,10,88.13,3.31,30.432334895833336
111.2,52.49,0.0,0.05,90.43,100.0,58500,Weekday,Monday,Maximum_Load,2018-10-15 16:15:00,16,0,0,10,77.98,2.92,32.33545989583333
108.32,56.38,0.0,0.05,88.7,100.0,60300,Weekday,Monday,Maximum_Load,2018-10-15 16:45:00,16,0,0,10,79.96,2.95,34.2352515625
107.46,54.29,0.0,0.05,89.26,100.0,61200,Weekday,Monday,Maximum_Load,2018-10-15 17:00:00,17,0,0,10,108.32,2.88,35.3246265625
99.9,36.22,0.0,0.05,94.01,100.0,63000,Weekday,Monday,Medium_Load,2018-10-15 17:30:00,17,0,0,10,87.52,2.95,37.21545989583333
110.02,44.42,0.0,0.05,92.73,100.0,67500,Weekday,Monday,Medium_Load,2018-10-15 18:45:00,18,0,0,10,81.72,2.99,40.19816822916667
122.8,58.9,0.0,0.06,90.16,100.0,32400,Weekday,Tuesday,Light_Load,2018-10-16 09:00:00,9,1,0,10,92.74,85.68,46.63702239583333
104.22,53.14,0.0,0.05,89.09,100.0,33300,Weekday,Tuesday,Medium_Load,2018-10-16 09:15:00,9,1,0,10,122.8,112.39,46.55191822916667
110.52,49.18,0.0,0.05,91.36,100.0,34200,Weekday,Tuesday,Medium_Load,2018-10-16 09:30:00,9,1,0,10,104.22,97.34,46.68920989583333
114.62,53.32,0.0,0.05,90.67,100.0,36000,Weekday,Tuesday,Medium_Load,2018-10-16 10:00:00,10,1,0,10,88.63,118.66,46.39920989583333
115.16,58.68,0.0,0.05,89.1,100.0,38700,Weekday,Tuesday,Maximum_Load,2018-10-16 10:45:00,10,1,0,10,77.69,86.33,46.36129322916667
111.13,48.02,0.0,0.05,91.8,100.0,34200,Weekday,Wednesday,Medium_Load,2018-10-17 09:30:00,9,2,0,10,79.45,110.52,33.60145833333333
125.35,64.87,0.0,0.06,88.81,100.0,36000,Weekday,Wednesday,Medium_Load,2018-10-17 10:00:00,10,2,0,10,97.67,114.62,33.80739583333333
106.63,52.45,0.0,0.05,89.73,100.0,38700,Weekday,Wednesday,Maximum_Load,2018-10-17 10:45:00,10,2,0,10,69.8,115.16,33.36864583333333
127.04,60.7,0.0,0.06,90.23,100.0,39600,Weekday,Wednesday,Maximum_Load,2018-10-17 11:00:00,11,2,0,10,106.63,62.17,34.044374999999995
107.86,57.13,0.0,0.05,88.37,100.0,40500,Weekday,Wednesday,Maximum_Load,2018-10-17 11:15:00,11,2,0,10,127.04,54.61,34.599062499999995
121.43,63.11,0.0,0.06,88.73,100.0,41400,Weekday,Wednesday,Maximum_Load,2018-10-17 11:30:00,11,2,0,10,107.86,63.0,35.20770833333333
128.88,64.94,0.0,0.06,89.3,100.0,49500,Weekday,Thursday,Maximum_Load,2018-10-18 13:45:00,13,3,0,10,60.34,45.32,25.96291666666667
122.4,88.16,0.0,0.06,81.14,100.0,31500,Weekday,Friday,Light_Load,2018-10-19 08:45:00,8,4,0,10,93.46,41.15,33.636041666666664
122.98,67.0,0.0,0.06,87.81,100.0,33300,Weekday,Friday,Medium_Load,2018-10-19 09:15:00,9,4,0,10,66.35,43.67,34.69020833333333
115.45,55.08,0.0,0.05,90.25,100.0,34200,Weekday,Friday,Medium_Load,2018-10-19 09:30:00,9,4,0,10,122.98,44.53,35.428958333333334
99.36,63.68,0.0,0.05,84.19,100.0,57600,Weekday,Friday,Maximum_Load,2018-10-19 16:00:00,16,4,0,10,61.42,65.99,34.8890625
104.44,46.4,0.0,0.05,91.39,100.0,49500,Weekend,Saturday,Maximum_Load,2018-10-20 13:45:00,13,5,1,10,62.96,53.39,38.235416666666666
104.51,48.64,0.0,0.05,90.66,100.0,54900,Weekend,Saturday,Maximum_Load,2018-10-20 15:15:00,15,5,1,10,67.61,62.5,39.55729166666666
103.82,45.5,0.0,0.05,91.59,100.0,60300,Weekend,Saturday,Maximum_Load,2018-10-20 16:45:00,16,5,1,10,71.78,56.66,39.458958333333335
112.61,67.54,0.29,0.05,85.76,100.0,43200,Weekday,Monday,Maximum_Load,2018-10-22 12:00:00,12,0,0,10,88.42,2.99,12.860729166666667
120.28,66.31,0.0,0.06,87.57,100.0,49500,Weekday,Monday,Maximum_Load,2018-10-22 13:45:00,13,0,0,10,63.11,3.31,15.0084375
99.97,57.2,0.0,0.05,86.8,100.0,51300,Weekday,Monday,Maximum_Load,2018-10-22 14:15:00,14,0,0,10,85.97,3.02,16.8759375
105.73,59.87,0.0,0.05,87.02,100.0,52200,Weekday,Monday,Maximum_Load,2018-10-22 14:30:00,14,0,0,10,99.97,2.99,17.946145833333333
105.08,52.49,0.0,0.05,89.46,100.0,68400,Weekday,Monday,Medium_Load,2018-10-22 19:00:00,19,0,0,10,82.26,3.02,27.38677083333333
118.48,67.07,0.0,0.05,87.02,100.0,52200,Weekday,Tuesday,Maximum_Load,2018-10-23 14:30:00,14,1,0,10,64.37,105.73,33.0234375
110.23,56.52,0.0,0.05,88.98,100.0,53100,Weekday,Tuesday,Maximum_Load,2018-10-23 14:45:00,14,1,0,10,118.48,92.56,33.2075
125.28,80.46,0.0,0.06,84.14,100.0,66600,Weekday,Tuesday,Medium_Load,2018-10-23 18:30:00,18,1,0,10,74.05,93.02,35.065
129.37415,63.29,0.0,0.06,89.89,100.0,37800,Weekday,Wednesday,Maximum_Load,2018-10-24 10:30:00,10,2,0,10,80.78,47.02,38.897543229166665
111.89,49.36,0.0,0.05,91.49,100.0,39600,Weekday,Wednesday,Maximum_Load,2018-10-24 11:00:00,11,2,0,10,90.43,48.17,40.04160572916667
100.69,65.77,0.0,0.05,83.72,100.0,30600,Weekday,Friday,Light_Load,2018-10-26 08:30:00,8,4,0,10,25.99,54.36,31.697916666666668
104.65,53.71,0.0,0.05,88.97,100.0,32400,Weekday,Friday,Light_Load,2018-10-26 09:00:00,9,4,0,10,80.68,74.56,32.0575
121.18,56.12,0.0,0.06,90.74,100.0,33300,Weekday,Friday,Medium_Load,2018-10-26 09:15:00,9,4,0,10,104.65,64.84,32.644375
106.06,51.44,0.0,0.05,89.98,100.0,34200,Weekday,Friday,Medium_Load,2018-10-26 09:30:00,9,4,0,10,121.18,55.26,33.17354166666667
106.52,55.01,0.0,0.05,88.85,100.0,35100,Weekday,Friday,Medium_Load,2018-10-26 09:45:00,9,4,0,10,106.06,84.06,33.407500000000006
122.69,55.48,0.0,0.06,91.12,100.0,36000,Weekday,Friday,Medium_Load,2018-10-26 10:00:00,10,4,0,10,106.52,67.79,33.979375
107.64,35.39,0.0,0.05,95.0,100.0,33300,Weekday,Monday,Medium_Load,2018-10-29 09:15:00,9,0,0,10,67.82,3.67,6.309895833333333
101.23,46.3,0.0,0.05,90.94,100.0,34200,Weekday,Monday,Medium_Load,2018-10-29 09:30:00,9,0,0,10,107.64,3.49,7.328020833333333
112.0,38.34,0.0,0.05,94.61,100.0,35100,Weekday,Monday,Medium_Load,2018-10-29 09:45:00,9,0,0,10,101.23,3.02,8.463229166666666
113.51,44.32,0.0,0.05,93.15,100.0,37800,Weekday,Monday,Maximum_Load,2018-10-29 10:30:00,10,0,0,10,94.93,3.02,11.514583333333334
111.2,37.04,0.0,0.05,94.88,100.0,39600,Weekday,Monday,Maximum_Load,2018-10-29 11:00:00,11,0,0,10,78.44,2.99,13.427708333333332
107.93,35.78,0.0,0.05,94.92,100.0,41400,Weekday,Monday,Maximum_Load,2018-10-29 11:30:00,11,0,0,10,90.83,3.1,15.433958333333331
101.48,33.3,0.0,0.05,95.02,100.0,49500,Weekday,Monday,Maximum_Load,2018-10-29 13:45:00,13,0,0,10,89.46,3.2,19.821250000000003
118.15,46.62,0.0,0.05,93.02,100.0,51300,Weekday,Monday,Maximum_Load,2018-10-29 14:15:00,14,0,0,10,87.98,3.1,21.9046875
109.15,46.66,0.0,0.05,91.95,100.0,54900,Weekday,Monday,Maximum_Load,2018-10-29 15:15:00,15,0,0,10,83.48,3.06,25.45552083333333
111.31,48.17,0.0,0.05,91.77,100.0,56700,Weekday,Monday,Maximum_Load,2018-10-29 15:45:00,15,0,0,10,88.96,3.49,27.468541666666667
115.24,51.12,0.0,0.05,91.41,100.0,57600,Weekday,Monday,Maximum_Load,2018-10-29 16:00:00,16,0,0,10,111.31,3.13,28.636354166666667
129.37415,66.24,0.0,0.06,89.72,100.0,59400,Weekday,Monday,Maximum_Load,2018-10-29 16:30:00,16,0,0,10,73.76,3.02,30.6890015625
101.27,47.59,0.0,0.05,90.5,100.0,60300,Weekday,Monday,Maximum_Load,2018-10-29 16:45:00,16,0,0,10,129.37415,3.02,31.7124390625
113.98,61.92,0.0,0.05,87.87,100.0,73800,Weekday,Tuesday,Medium_Load,2018-10-30 20:30:00,20,1,0,10,51.16,57.42,30.716458333333332
110.09,50.58,0.0,0.05,90.87,100.0,74700,Weekday,Tuesday,Medium_Load,2018-10-30 20:45:00,20,1,0,10,113.98,48.82,31.3546875
115.56,72.36,0.0,0.05,84.76,100.0,31500,Weekday,Wednesday,Light_Load,2018-10-31 08:45:00,8,2,0,10,59.0,54.22,32.094479166666666
129.37415,74.12,0.0,0.06,88.3,100.0,32400,Weekday,Wednesday,Light_Load,2018-10-31 09:00:00,9,2,0,10,115.56,75.49,32.65577239583333
105.88,51.88,0.0,0.05,89.8,100.0,33300,Weekday,Wednesday,Medium_Load,2018-10-31 09:15:00,9,2,0,10,129.37415,68.36,33.046605729166664
124.85,62.75,0.0,0.06,89.35,100.0,36000,Weekday,Wednesday,Medium_Load,2018-10-31 10:00:00,10,2,0,10,86.98,59.76,33.95983489583333
111.31,59.8,0.0,0.05,88.09,100.0,39600,Weekday,Wednesday,Maximum_Load,2018-10-31 11:00:00,11,2,0,10,71.71,65.77,34.8921265625
117.47,60.01,0.0,0.05,89.05,100.0,40500,Weekday,Wednesday,Maximum_Load,2018-10-31 11:15:00,11,2,0,10,111.31,61.31,35.4771265625
103.5,52.34,0.0,0.05,89.24,100.0,41400,Weekday,Wednesday,Maximum_Load,2018-10-31 11:30:00,11,2,0,10,117.47,69.91,35.82702239583333
112.25,60.73,0.0,0.05,87.95,100.0,51300,Weekday,Wednesday,Maximum_Load,2018-10-31 14:15:00,14,2,0,10,96.37,65.02,37.72702239583333
113.58,55.87,0.0,0.05,89.73,100.0,67500,Weekday,Wednesday,Medium_Load,2018-10-31 18:45:00,18,2,0,10,50.33,67.61,39.208793229166666
119.23,54.0,0.0,0.05,91.09,100.0,70200,Weekday,Wednesday,Medium_Load,2018-10-31 19:30:00,19,2,0,10,96.48,52.6,40.7965015625
101.77,47.59,0.0,0.05,90.59,100.0,71100,Weekday,Wednesday,Medium_Load,2018-10-31 19:45:00,19,2,0,10,119.23,59.36,41.23827239583333
103.86,42.62,0.0,0.05,92.51,100.0,72000,Weekday,Wednesday,Medium_Load,2018-10-31 20:00:00,20,2,0,10,101.77,59.08,41.70473072916666
