Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,timestamp,hour,dayofweek,is_weekend,month,usage_lag_1step,usage_lag_1day,usage_roll_mean_1day
9.4,0.0,20.52,0.0,100.0,41.65,46800,Weekday,Tuesday,Medium_Load,2018-12-18 13:00:00,13,1,0,12,8.78,8.21,25.770625
52.45,23.04,3.82,0.02,91.56,99.74,47700,Weekday,Tuesday,Medium_Load,2018-12-18 13:15:00,13,1,0,12,9.4,33.26,25.970520833333328
67.46,35.03,0.0,0.03,88.75,100.0,48600,Weekday,Tuesday,Medium_Load,2018-12-18 13:30:00,13,1,0,12,52.45,56.99,26.079583333333332
62.53,29.23,0.0,0.03,90.59,100.0,49500,Weekday,Tuesday,Medium_Load,2018-12-18 13:45:00,13,1,0,12,67.46,56.59,26.141458333333333
62.46,30.67,0.0,0.03,89.76,100.0,50400,Weekday,Tuesday,Medium_Load,2018-12-18 14:00:00,14,1,0,12,62.53,55.08,26.218333333333334
67.18,25.63,0.0,0.03,93.43,100.0,51300,Weekday,Tuesday,Medium_Load,2018-12-18 14:15:00,14,1,0,12,62.46,51.05,26.386354166666663
113.51,44.86,0.0,0.05,93.0,100.0,52200,Weekday,Tuesday,Medium_Load,2018-12-18 14:30:00,14,1,0,12,67.18,47.95,27.069270833333334
99.5,36.43,0.0,0.05,93.9,100.0,53100,Weekday,Tuesday,Medium_Load,2018-12-18 14:45:00,14,1,0,12,113.51,57.82,27.5034375
68.0,23.11,0.0,0.03,94.68,100.0,54000,Weekday,Tuesday,Medium_Load,2018-12-18 15:00:00,15,1,0,12,99.5,59.11,27.596041666666668
120.82,51.19,0.0,0.06,92.08,100.0,54900,Weekday,Tuesday,Medium_Load,2018-12-18 15:15:00,15,1,0,12,68.0,60.62,28.223124999999996
79.45,32.51,0.0,0.04,92.55,100.0,55800,Weekday,Tuesday,Medium_Load,2018-12-18 15:30:00,15,1,0,12,120.82,53.6,28.492395833333333
117.68,55.62,0.0,0.05,90.41,100.0,56700,Weekday,Tuesday,Medium_Load,2018-12-18 15:45:00,15,1,0,12,79.45,60.44,29.08864583333333
114.08,49.86,0.0,0.05,91.63,100.0,57600,Weekday,Tuesday,Medium_Load,2018-12-18 16:00:00,16,1,0,12,117.68,67.5,29.573854166666663
106.27,44.1,0.0,0.05,92.36,100.0,58500,Weekday,Tuesday,Medium_Load,2018-12-18 16:15:00,16,1,0,12,114.08,85.86,29.786458333333332
93.28,45.29,0.0,0.04,89.96,100.0,59400,Weekday,Tuesday,Medium_Load,2018-12-18 16:30:00,16,1,0,12,106.27,82.33,29.90052083333333
127.58,56.34,0.0,0.06,91.48,100.0,60300,Weekday,Tuesday,Medium_Load,2018-12-18 16:45:00,16,1,0,12,93.28,59.8,30.6065625
94.61,41.83,0.0,0.04,91.46,100.0,61200,Weekday,Tuesday,Medium_Load,2018-12-18 17:00:00,17,1,0,12,127.58,60.37,30.963229166666668
101.02,43.06,0.0,0.05,91.99,100.0,62100,Weekday,Tuesday,Maximum_Load,2018-12-18 17:15:00,17,1,0,12,94.61,56.38,31.428229166666668
112.14,43.74,0.0,0.05,93.16,100.0,63000,Weekday,Tuesday,Maximum_Load,2018-12-18 17:30:00,17,1,0,12,101.02,52.99,32.044374999999995
68.08,17.53,0.79,0.03,96.84,99.99,63900,Weekday,Tuesday,Maximum_Load,2018-12-18 17:45:00,17,1,0,12,112.14,35.35,32.3853125
15.95,0.0,9.4,0.01,100.0,86.15,64800,Weekday,Tuesday,Maximum_Load,2018-12-18 18:00:00,18,1,0,12,68.08,31.32,32.225208333333335
7.16,0.0,10.01,0.0,100.0,58.18,65700,Weekday,Tuesday,Maximum_Load,2018-12-18 18:15:00,18,1,0,12,15.95,16.09,32.1321875
5.58,0.0,14.9,0.0,100.0,35.07,66600,Weekday,Tuesday,Maximum_Load,2018-12-18 18:30:00,18,1,0,12,7.16,6.37,32.123958333333334
5.65,0.0,21.67,0.0,100.0,25.23,67500,Weekday,Tuesday,Maximum_Load,2018-12-18 18:45:00,18,1,0,12,5.58,5.8,32.122395833333336
5.0,0.0,21.64,0.0,100.0,22.51,68400,Weekday,Tuesday,Maximum_Load,2018-12-18 19:00:00,19,1,0,12,5.65,5.54,32.116770833333334
4.5,0.0,21.53,0.0,100.0,20.46,69300,Weekday,Tuesday,Maximum_Load,2018-12-18 19:15:00,19,1,0,12,5.0,5.54,32.1059375
4.39,0.0,21.56,0.0,100.0,19.95,70200,Weekday,Tuesday,Maximum_Load,2018-12-18 19:30:00,19,1,0,12,4.5,5.62,32.093125
4.43,0.0,21.6,0.0,100.0,20.09,71100,Weekday,Tuesday,Maximum_Load,2018-12-18 19:45:00,19,1,0,12,4.39,5.54,32.081562500000004
4.39,0.0,21.78,0.0,100.0,19.76,72000,Weekday,Tuesday,Maximum_Load,2018-12-18 20:00:00,20,1,0,12,4.43,5.62,32.06875
4.43,0.0,21.74,0.0,100.0,19.97,72900,Weekday,Tuesday,Medium_Load,2018-12-18 20:15:00,20,1,0,12,4.39,5.54,32.0571875
4.36,0.0,21.85,0.0,100.0,19.57,73800,Weekday,Tuesday,Medium_Load,2018-12-18 20:30:00,20,1,0,12,4.43,4.75,32.053125
4.39,0.0,21.71,0.0,100.0,19.82,74700,Weekday,Tuesday,Medium_Load,2018-12-18 20:45:00,20,1,0,12,4.36,4.46,32.05239583333333
4.43,0.0,21.53,0.0,100.0,20.15,75600,Weekday,Tuesday,Medium_Load,2018-12-18 21:00:00,21,1,0,12,4.39,4.46,32.052083333333336
4.39,0.0,21.42,0.0,100.0,20.08,76500,Weekday,Tuesday,Medium_Load,2018-12-18 21:15:00,21,1,0,12,4.43,4.43,32.05166666666667
4.46,0.0,21.6,0.0,100.0,20.22,77400,Weekday,Tuesday,Medium_Load,2018-12-18 21:30:00,21,1,0,12,4.39,4.43,32.05197916666667
4.39,0.0,21.6,0.0,100.0,19.92,78300,Weekday,Tuesday,Medium_Load,2018-12-18 21:45:00,21,1,0,12,4.46,4.46,32.05125
4.39,0.0,21.31,0.0,100.0,20.18,79200,Weekday,Tuesday,Medium_Load,2018-12-18 22:00:00,22,1,0,12,4.39,4.46,32.05052083333333
4.25,3.46,0.4,0.0,77.55,99.56,80100,Weekday,Tuesday,Maximum_Load,2018-12-18 22:15:00,22,1,0,12,4.39,4.14,32.05166666666667
5.18,3.74,0.0,0.0,81.08,100.0,81000,Weekday,Tuesday,Maximum_Load,2018-12-18 22:30:00,22,1,0,12,4.25,4.18,32.062083333333334
5.15,3.67,0.0,0.0,81.44,100.0,81900,Weekday,Tuesday,Maximum_Load,2018-12-18 22:45:00,22,1,0,12,5.18,4.21,32.071875
4.14,3.64,0.04,0.0,75.1,100.0,82800,Weekday,Tuesday,Maximum_Load,2018-12-18 23:00:00,23,1,0,12,5.15,4.18,32.07145833333333
4.14,3.38,0.11,0.0,77.46,99.96,83700,Weekday,Tuesday,Light_Load,2018-12-18 23:15:00,23,1,0,12,4.14,4.14,32.07145833333333
4.14,3.06,0.29,0.0,80.42,99.76,84600,Weekday,Tuesday,Light_Load,2018-12-18 23:30:00,23,1,0,12,4.14,4.07,32.0721875
4.1,3.17,0.22,0.0,79.11,99.86,85500,Weekday,Tuesday,Light_Load,2018-12-18 23:45:00,23,1,0,12,4.14,4.07,32.0725
3.92,2.45,0.54,0.0,84.8,99.06,0,Weekday,Wednesday,Light_Load,2018-12-19 00:00:00,0,2,0,12,4.1,4.14,32.07020833333333
4.14,3.35,0.11,0.0,77.74,99.96,900,Weekday,Wednesday,Light_Load,2018-12-19 00:15:00,0,2,0,12,3.92,5.22,32.05895833333334
4.14,3.42,0.11,0.0,77.1,99.96,1800,Weekday,Wednesday,Light_Load,2018-12-19 00:30:00,0,2,0,12,4.14,4.68,32.053333333333335
4.14,3.46,0.07,0.0,76.73,99.99,2700,Weekday,Wednesday,Light_Load,2018-12-19 00:45:00,0,2,0,12,4.14,4.14,32.053333333333335
4.21,3.49,0.04,0.0,76.99,100.0,3600,Weekday,Wednesday,Light_Load,2018-12-19 01:00:00,1,2,0,12,4.14,4.1,32.05447916666667
4.14,3.56,0.04,0.0,75.82,100.0,4500,Weekday,Wednesday,Light_Load,2018-12-19 01:15:00,1,2,0,12,4.21,4.18,32.05406249999999
4.14,3.46,0.07,0.0,76.73,99.99,5400,Weekday,Wednesday,Light_Load,2018-12-19 01:30:00,1,2,0,12,4.14,4.07,32.05479166666667
4.18,3.46,0.07,0.0,77.03,99.99,6300,Weekday,Wednesday,Light_Load,2018-12-19 01:45:00,1,2,0,12,4.14,4.18,32.05479166666667
4.18,3.38,0.11,0.0,77.76,99.97,7200,Weekday,Wednesday,Light_Load,2018-12-19 02:00:00,2,2,0,12,4.18,4.1,32.055625
4.93,3.35,0.0,0.0,82.71,100.0,8100,Weekday,Wednesday,Light_Load,2018-12-19 02:15:00,2,2,0,12,4.18,4.18,32.0634375
5.26,3.42,0.04,0.0,83.84,100.0,9000,Weekday,Wednesday,Light_Load,2018-12-19 02:30:00,2,2,0,12,4.93,4.14,32.07510416666667
4.14,3.35,0.07,0.0,77.74,99.99,9900,Weekday,Wednesday,Light_Load,2018-12-19 02:45:00,2,2,0,12,5.26,4.21,32.074375
4.14,3.42,0.11,0.0,77.1,99.96,10800,Weekday,Wednesday,Light_Load,2018-12-19 03:00:00,3,2,0,12,4.14,4.18,32.07395833333333
4.1,3.46,0.07,0.0,76.42,99.99,11700,Weekday,Wednesday,Light_Load,2018-12-19 03:15:00,3,2,0,12,4.14,3.6,32.079166666666666
4.25,3.6,0.04,0.0,76.3,100.0,12600,Weekday,Wednesday,Light_Load,2018-12-19 03:30:00,3,2,0,12,4.1,3.42,32.0878125
3.82,3.02,0.07,0.0,78.45,99.98,13500,Weekday,Wednesday,Light_Load,2018-12-19 03:45:00,3,2,0,12,4.25,3.42,32.09197916666667
3.49,2.41,0.07,0.0,82.29,99.98,14400,Weekday,Wednesday,Light_Load,2018-12-19 04:00:00,4,2,0,12,3.82,3.38,32.093125
3.42,2.41,0.04,0.0,81.74,99.99,15300,Weekday,Wednesday,Light_Load,2018-12-19 04:15:00,4,2,0,12,3.49,3.42,32.093125
3.42,2.48,0.04,0.0,80.96,99.99,16200,Weekday,Wednesday,Light_Load,2018-12-19 04:30:00,4,2,0,12,3.42,3.71,32.09010416666667
3.49,2.38,0.11,0.0,82.62,99.95,17100,Weekday,Wednesday,Light_Load,2018-12-19 04:45:00,4,2,0,12,3.42,4.18,32.08291666666667
3.38,2.3,0.11,0.0,82.67,99.95,18000,Weekday,Wednesday,Light_Load,2018-12-19 05:00:00,5,2,0,12,3.49,3.53,32.081354166666664
3.42,2.38,0.04,0.0,82.08,99.99,18900,Weekday,Wednesday,Light_Load,2018-12-19 05:15:00,5,2,0,12,3.38,3.46,32.0809375
3.38,2.3,0.11,0.0,82.67,99.95,19800,Weekday,Wednesday,Light_Load,2018-12-19 05:30:00,5,2,0,12,3.42,3.38,32.0809375
3.42,2.23,0.18,0.0,83.77,99.86,20700,Weekday,Wednesday,Light_Load,2018-12-19 05:45:00,5,2,0,12,3.38,4.03,32.07458333333334
3.42,2.2,0.25,0.0,84.1,99.73,21600,Weekday,Wednesday,Light_Load,2018-12-19 06:00:00,6,2,0,12,3.42,4.14,32.06708333333333
4.07,2.77,0.0,0.0,82.67,100.0,22500,Weekday,Wednesday,Light_Load,2018-12-19 06:15:00,6,2,0,12,3.42,3.6,32.071979166666665
4.18,2.92,0.0,0.0,81.98,100.0,23400,Weekday,Wednesday,Light_Load,2018-12-19 06:30:00,6,2,0,12,4.07,3.38,32.0803125
3.96,2.95,0.14,0.0,80.19,99.94,24300,Weekday,Wednesday,Light_Load,2018-12-19 06:45:00,6,2,0,12,4.18,3.35,32.086666666666666
4.1,3.13,0.14,0.0,79.49,99.94,25200,Weekday,Wednesday,Light_Load,2018-12-19 07:00:00,7,2,0,12,3.96,3.31,32.09489583333333
4.1,2.81,0.29,0.0,82.49,99.75,26100,Weekday,Wednesday,Light_Load,2018-12-19 07:15:00,7,2,0,12,4.1,3.28,32.103437500000005
4.07,2.84,0.29,0.0,82.01,99.75,27000,Weekday,Wednesday,Light_Load,2018-12-19 07:30:00,7,2,0,12,4.1,3.42,32.11020833333333
5.76,2.92,0.32,0.0,89.19,99.85,27900,Weekday,Wednesday,Light_Load,2018-12-19 07:45:00,7,2,0,12,4.07,5.58,32.11208333333334
6.23,2.66,0.5,0.0,91.97,99.68,28800,Weekday,Wednesday,Light_Load,2018-12-19 08:00:00,8,2,0,12,5.76,7.27,32.10125
36.14,25.45,0.14,0.02,81.76,100.0,29700,Weekday,Wednesday,Light_Load,2018-12-19 08:15:00,8,2,0,12,6.23,38.38,32.07791666666667
70.81,51.95,0.0,0.03,80.63,100.0,30600,Weekday,Wednesday,Light_Load,2018-12-19 08:30:00,8,2,0,12,36.14,72.86,32.0565625
59.54,36.25,0.0,0.03,85.41,100.0,31500,Weekday,Wednesday,Light_Load,2018-12-19 08:45:00,8,2,0,12,70.81,66.42,31.98489583333333
63.86,23.51,0.0,0.03,93.84,100.0,32400,Weekday,Wednesday,Light_Load,2018-12-19 09:00:00,9,2,0,12,59.54,81.4,31.8021875
77.4,42.88,0.0,0.04,87.47,100.0,33300,Weekday,Wednesday,Medium_Load,2018-12-19 09:15:00,9,2,0,12,63.86,66.28,31.918020833333333
65.23,32.65,0.0,0.03,89.42,100.0,34200,Weekday,Wednesday,Medium_Load,2018-12-19 09:30:00,9,2,0,12,77.4,78.3,31.781875
69.3,37.66,0.0,0.03,87.86,100.0,35100,Weekday,Wednesday,Medium_Load,2018-12-19 09:45:00,9,2,0,12,65.23,77.72,31.694166666666664
61.13,26.89,0.0,0.03,91.54,100.0,36000,Weekday,Wednesday,Medium_Load,2018-12-19 10:00:00,10,2,0,12,69.3,74.59,31.55395833333333
61.16,25.74,0.0,0.03,92.17,100.0,36900,Weekday,Wednesday,Maximum_Load,2018-12-19 10:15:00,10,2,0,12,61.13,63.04,31.534375
70.42,31.46,0.0,0.03,91.3,100.0,37800,Weekday,Wednesday,Maximum_Load,2018-12-19 10:30:00,10,2,0,12,61.16,58.68,31.656666666666666
63.68,27.65,0.0,0.03,91.73,100.0,38700,Weekday,Wednesday,Maximum_Load,2018-12-19 10:45:00,10,2,0,12,70.42,62.96,31.66416666666667
83.09,43.96,0.0,0.04,88.39,100.0,39600,Weekday,Wednesday,Maximum_Load,2018-12-19 11:00:00,11,2,0,12,63.68,68.36,31.817604166666666
129.37415000000001,69.77,0.0,0.06,89.6,100.0,40500,Weekday,Wednesday,Maximum_Load,2018-12-19 11:15:00,11,2,0,12,83.09,60.05,32.53973072916667
110.88,47.02,0.0,0.05,92.06,100.0,41400,Weekday,Wednesday,Maximum_Load,2018-12-19 11:30:00,11,2,0,12,129.37415000000001,58.82,33.082022395833334
115.13,52.09,0.0,0.05,91.11,100.0,42300,Weekday,Wednesday,Maximum_Load,2018-12-19 11:45:00,11,2,0,12,110.88,64.73,33.60702239583333
101.99,48.56,0.0,0.05,90.29,100.0,43200,Weekday,Wednesday,Maximum_Load,2018-12-19 12:00:00,12,2,0,12,115.13,67.54,33.9658765625
12.13,1.3,16.7,0.01,99.43,58.77,44100,Weekday,Wednesday,Medium_Load,2018-12-19 12:15:00,12,2,0,12,101.99,8.14,34.007439062500005
6.66,0.0,21.06,0.0,100.0,30.15,45000,Weekday,Wednesday,Medium_Load,2018-12-19 12:30:00,12,2,0,12,12.13,8.64,33.986814062499995
6.8,0.0,20.59,0.0,100.0,31.36,45900,Weekday,Wednesday,Medium_Load,2018-12-19 12:45:00,12,2,0,12,6.66,8.78,33.9661890625
6.98,0.0,20.52,0.0,100.0,32.2,46800,Weekday,Wednesday,Medium_Load,2018-12-19 13:00:00,13,2,0,12,6.8,9.4,33.94098072916667
62.42,21.71,7.38,0.03,94.45,99.31,47700,Weekday,Wednesday,Medium_Load,2018-12-19 13:15:00,13,2,0,12,6.98,52.45,34.04483489583334
116.46,53.03,0.0,0.05,91.01,100.0,48600,Weekday,Wednesday,Medium_Load,2018-12-19 13:30:00,13,2,0,12,62.42,67.46,34.555251562500004
89.86,36.76,0.0,0.04,92.56,100.0,49500,Weekday,Wednesday,Medium_Load,2018-12-19 13:45:00,13,2,0,12,116.46,62.53,34.8399390625
98.03,51.37,0.0,0.04,88.58,100.0,50400,Weekday,Wednesday,Medium_Load,2018-12-19 14:00:00,14,2,0,12,89.86,62.46,35.21045989583333
129.37415000000001,74.56,0.0,0.07,89.45,100.0,51300,Weekday,Wednesday,Medium_Load,2018-12-19 14:15:00,14,2,0,12,98.03,67.18,35.858315625
116.64,48.85,0.0,0.05,92.24,100.0,52200,Weekday,Wednesday,Medium_Load,2018-12-19 14:30:00,14,2,0,12,129.37415000000001,113.51,35.89091979166667
105.48,45.58,0.0,0.05,91.8,100.0,53100,Weekday,Wednesday,Medium_Load,2018-12-19 14:45:00,14,2,0,12,116.64,99.5,35.953211458333335
129.37415000000001,70.67,0.0,0.07,89.92,100.0,54000,Weekday,Wednesday,Medium_Load,2018-12-19 15:00:00,15,2,0,12,105.48,68.0,36.592525520833334
101.38,39.92,0.0,0.05,93.05,100.0,54900,Weekday,Wednesday,Medium_Load,2018-12-19 15:15:00,15,2,0,12,129.37415000000001,120.82,36.39002552083334
129.37415000000001,60.23,0.0,0.06,90.79,100.0,55800,Weekday,Wednesday,Medium_Load,2018-12-19 15:30:00,15,2,0,12,101.38,79.45,36.91006875
115.24,50.98,0.0,0.05,91.45,100.0,56700,Weekday,Wednesday,Medium_Load,2018-12-19 15:45:00,15,2,0,12,129.37415000000001,117.68,36.884652083333336
125.21,58.43,0.0,0.06,90.62,100.0,57600,Weekday,Wednesday,Medium_Load,2018-12-19 16:00:00,16,2,0,12,115.24,114.08,37.00058958333334
129.37415000000001,64.4,0.0,0.06,90.08,100.0,58500,Weekday,Wednesday,Medium_Load,2018-12-19 16:15:00,16,2,0,12,125.21,106.27,37.2412578125
81.65,40.18,0.0,0.04,89.72,100.0,59400,Weekday,Wednesday,Medium_Load,2018-12-19 16:30:00,16,2,0,12,129.37415000000001,93.28,37.120111979166666
62.68,31.07,0.0,0.03,89.6,100.0,60300,Weekday,Wednesday,Medium_Load,2018-12-19 16:45:00,16,2,0,12,81.65,127.58,36.4440703125
125.5,50.69,0.0,0.06,92.72,100.0,61200,Weekday,Wednesday,Medium_Load,2018-12-19 17:00:00,17,2,0,12,62.68,94.61,36.765841145833335
68.0,16.88,0.0,0.03,97.05,100.0,62100,Weekday,Wednesday,Maximum_Load,2018-12-19 17:15:00,17,2,0,12,125.5,101.02,36.4218828125
40.5,4.21,0.83,0.02,99.46,99.98,63000,Weekday,Wednesday,Maximum_Load,2018-12-19 17:30:00,17,2,0,12,68.0,112.14,35.675632812500005
31.68,0.04,4.39,0.01,100.0,99.05,63900,Weekday,Wednesday,Maximum_Load,2018-12-19 17:45:00,17,2,0,12,40.5,68.08,35.296466145833335
26.82,1.73,4.21,0.01,99.79,98.79,64800,Weekday,Wednesday,Maximum_Load,2018-12-19 18:00:00,18,2,0,12,31.68,15.95,35.4096953125
5.98,0.0,11.74,0.0,100.0,45.39,65700,Weekday,Wednesday,Maximum_Load,2018-12-19 18:15:00,18,2,0,12,26.82,7.16,35.397403645833336
5.47,0.0,15.08,0.0,100.0,34.1,66600,Weekday,Wednesday,Maximum_Load,2018-12-19 18:30:00,18,2,0,12,5.98,5.58,35.396257812500004
5.54,0.0,22.21,0.0,100.0,24.2,67500,Weekday,Wednesday,Maximum_Load,2018-12-19 18:45:00,18,2,0,12,5.47,5.65,35.395111979166664
5.44,0.0,22.21,0.0,100.0,23.79,68400,Weekday,Wednesday,Maximum_Load,2018-12-19 19:00:00,19,2,0,12,5.54,5.0,35.3996953125
5.47,0.0,22.14,0.0,100.0,23.99,69300,Weekday,Wednesday,Maximum_Load,2018-12-19 19:15:00,19,2,0,12,5.44,4.5,35.40979947916667
5.47,0.0,22.21,0.0,100.0,23.91,70200,Weekday,Wednesday,Maximum_Load,2018-12-19 19:30:00,19,2,0,12,5.47,4.39,35.42104947916667
5.4,0.0,22.28,0.0,100.0,23.56,71100,Weekday,Wednesday,Maximum_Load,2018-12-19 19:45:00,19,2,0,12,5.47,4.43,35.431153645833334
5.33,0.0,22.36,0.0,100.0,23.19,72000,Weekday,Wednesday,Maximum_Load,2018-12-19 20:00:00,20,2,0,12,5.4,4.39,35.4409453125
5.36,0.0,22.25,0.0,100.0,23.42,72900,Weekday,Wednesday,Medium_Load,2018-12-19 20:15:00,20,2,0,12,5.33,4.43,35.450632812500004
5.33,0.0,22.32,0.0,100.0,23.23,73800,Weekday,Wednesday,Medium_Load,2018-12-19 20:30:00,20,2,0,12,5.36,4.36,35.46073697916667
5.44,0.0,22.18,0.0,100.0,23.82,74700,Weekday,Wednesday,Medium_Load,2018-12-19 20:45:00,20,2,0,12,5.33,4.39,35.47167447916667
5.4,0.0,22.21,0.0,100.0,23.63,75600,Weekday,Wednesday,Medium_Load,2018-12-19 21:00:00,21,2,0,12,5.44,4.43,35.48177864583334
5.4,0.0,22.1,0.0,100.0,23.74,76500,Weekday,Wednesday,Medium_Load,2018-12-19 21:15:00,21,2,0,12,5.4,4.39,35.49229947916667
5.04,0.0,21.96,0.0,100.0,22.37,77400,Weekday,Wednesday,Medium_Load,2018-12-19 21:30:00,21,2,0,12,5.4,4.46,35.49834114583333
4.25,0.0,21.96,0.0,100.0,19.0,78300,Weekday,Wednesday,Medium_Load,2018-12-19 21:45:00,21,2,0,12,5.04,4.39,35.4968828125
4.39,0.0,21.38,0.0,100.0,20.11,79200,Weekday,Wednesday,Medium_Load,2018-12-19 22:00:00,22,2,0,12,4.25,4.39,35.496882812500004
4.03,2.99,0.58,0.0,80.31,98.98,80100,Weekday,Wednesday,Maximum_Load,2018-12-19 22:15:00,22,2,0,12,4.39,4.25,35.49459114583333
4.03,2.99,0.32,0.0,80.31,99.69,81000,Weekday,Wednesday,Maximum_Load,2018-12-19 22:30:00,22,2,0,12,4.03,5.18,35.48261197916667
3.96,2.95,0.36,0.0,80.19,99.59,81900,Weekday,Wednesday,Maximum_Load,2018-12-19 22:45:00,22,2,0,12,4.03,5.15,35.470216145833334
4.07,2.84,0.36,0.0,82.01,99.61,82800,Weekday,Wednesday,Maximum_Load,2018-12-19 23:00:00,23,2,0,12,3.96,4.14,35.46948697916667
4.03,2.56,0.5,0.0,84.41,99.24,83700,Weekday,Wednesday,Light_Load,2018-12-19 23:15:00,23,2,0,12,4.07,4.14,35.468341145833335
3.92,2.3,0.61,0.0,86.25,98.81,84600,Weekday,Wednesday,Light_Load,2018-12-19 23:30:00,23,2,0,12,4.03,4.14,35.46604947916667
3.96,2.34,0.58,0.0,86.09,98.94,85500,Weekday,Wednesday,Light_Load,2018-12-19 23:45:00,23,2,0,12,3.92,4.1,35.46459114583333
3.89,2.74,0.32,0.0,81.75,99.66,0,Weekday,Thursday,Light_Load,2018-12-20 00:00:00,0,3,0,12,3.96,3.92,35.46427864583334
4.03,2.66,0.4,0.0,83.46,99.51,900,Weekday,Thursday,Light_Load,2018-12-20 00:15:00,0,3,0,12,3.89,4.14,35.4631328125
4.03,2.77,0.36,0.0,82.41,99.6,1800,Weekday,Thursday,Light_Load,2018-12-20 00:30:00,0,3,0,12,4.03,4.14,35.46198697916667
4.0,2.74,0.4,0.0,82.5,99.5,2700,Weekday,Thursday,Light_Load,2018-12-20 00:45:00,0,3,0,12,4.03,4.14,35.460528645833335
4.0,2.77,0.4,0.0,82.21,99.5,3600,Weekday,Thursday,Light_Load,2018-12-20 01:00:00,1,3,0,12,4.0,4.21,35.45834114583334
4.0,2.84,0.32,0.0,81.54,99.68,4500,Weekday,Thursday,Light_Load,2018-12-20 01:15:00,1,3,0,12,4.0,4.14,35.456882812500005
4.1,3.02,0.25,0.0,80.52,99.81,5400,Weekday,Thursday,Light_Load,2018-12-20 01:30:00,1,3,0,12,4.0,4.14,35.45646614583333
4.0,2.84,0.36,0.0,81.54,99.6,6300,Weekday,Thursday,Light_Load,2018-12-20 01:45:00,1,3,0,12,4.1,4.18,35.454591145833334
4.07,2.92,0.32,0.0,81.25,99.69,7200,Weekday,Thursday,Light_Load,2018-12-20 02:00:00,2,3,0,12,4.0,4.18,35.4534453125
4.43,2.84,0.18,0.0,84.19,99.92,8100,Weekday,Thursday,Light_Load,2018-12-20 02:15:00,2,3,0,12,4.07,4.93,35.448236979166666
5.18,2.74,0.0,0.0,88.4,100.0,9000,Weekday,Thursday,Light_Load,2018-12-20 02:30:00,2,3,0,12,4.43,5.26,35.44740364583334
4.1,3.02,0.25,0.0,80.52,99.81,9900,Weekday,Thursday,Light_Load,2018-12-20 02:45:00,2,3,0,12,5.18,4.14,35.44698697916667
4.0,3.13,0.22,0.0,78.75,99.85,10800,Weekday,Thursday,Light_Load,2018-12-20 03:00:00,3,3,0,12,4.1,4.14,35.445528645833335
4.1,3.2,0.22,0.0,78.83,99.86,11700,Weekday,Thursday,Light_Load,2018-12-20 03:15:00,3,3,0,12,4.0,4.1,35.445528645833335
4.03,3.17,0.22,0.0,78.6,99.85,12600,Weekday,Thursday,Light_Load,2018-12-20 03:30:00,3,3,0,12,4.1,4.25,35.44323697916667
4.1,3.13,0.18,0.0,79.49,99.9,13500,Weekday,Thursday,Light_Load,2018-12-20 03:45:00,3,3,0,12,4.03,3.82,35.446153645833334
3.31,2.27,0.18,0.0,82.47,99.85,14400,Weekday,Thursday,Light_Load,2018-12-20 04:00:00,4,3,0,12,4.1,3.49,35.444278645833336
3.35,2.23,0.22,0.0,83.24,99.79,15300,Weekday,Thursday,Light_Load,2018-12-20 04:15:00,4,3,0,12,3.31,3.42,35.44354947916667
3.46,2.23,0.22,0.0,84.05,99.8,16200,Weekday,Thursday,Light_Load,2018-12-20 04:30:00,4,3,0,12,3.35,3.42,35.443966145833336
3.38,2.3,0.14,0.0,82.67,99.91,17100,Weekday,Thursday,Light_Load,2018-12-20 04:45:00,4,3,0,12,3.46,3.49,35.442820312500004
3.35,2.27,0.14,0.0,82.78,99.91,18000,Weekday,Thursday,Light_Load,2018-12-20 05:00:00,5,3,0,12,3.38,3.38,35.442507812500004
3.35,2.3,0.14,0.0,82.44,99.91,18900,Weekday,Thursday,Light_Load,2018-12-20 05:15:00,5,3,0,12,3.35,3.42,35.44177864583333
3.38,2.34,0.07,0.0,82.22,99.98,19800,Weekday,Thursday,Light_Load,2018-12-20 05:30:00,5,3,0,12,3.35,3.38,35.44177864583333
3.38,2.23,0.22,0.0,83.47,99.79,20700,Weekday,Thursday,Light_Load,2018-12-20 05:45:00,5,3,0,12,3.38,3.42,35.441361979166665
3.92,2.59,0.07,0.0,83.43,99.98,21600,Weekday,Thursday,Light_Load,2018-12-20 06:00:00,6,3,0,12,3.38,3.42,35.44657031250001
3.67,2.34,0.14,0.0,84.32,99.93,22500,Weekday,Thursday,Light_Load,2018-12-20 06:15:00,6,3,0,12,3.92,4.07,35.44240364583333
3.35,2.09,0.32,0.0,84.84,99.55,23400,Weekday,Thursday,Light_Load,2018-12-20 06:30:00,6,3,0,12,3.67,4.18,35.433757812500005
4.0,2.84,0.29,0.0,81.54,99.74,24300,Weekday,Thursday,Light_Load,2018-12-20 06:45:00,6,3,0,12,3.35,3.96,35.43417447916667
4.03,2.84,0.32,0.0,81.74,99.69,25200,Weekday,Thursday,Light_Load,2018-12-20 07:00:00,7,3,0,12,4.0,4.1,35.4334453125
3.96,2.7,0.36,0.0,82.62,99.59,26100,Weekday,Thursday,Light_Load,2018-12-20 07:15:00,7,3,0,12,4.03,4.1,35.431986979166666
